X,Y,SUBTYPE
-111.5952295,35.2187853,CHRISTIAN
-111.6468659,35.1681269,CHRISTIAN
-121.0943201,38.946171,CHRISTIAN
-119.3334973,36.3206291,CHRISTIAN
-119.3477818,36.2995176,CHRISTIAN
-119.2933154,36.3392176,CHRISTIAN
-120.3283394,37.9766396,CHRISTIAN
-119.2739043,36.3204775,CHRISTIAN
-119.3123051,36.3381261,BUDDHIST
-119.2871282,36.3313472,BUDDHIST
-119.3403164,36.3203725,CHRISTIAN
-119.3400912,36.3212815,CHRISTIAN
-119.2898359,36.5452785,CHRISTIAN
-119.3201217,36.2255162,CHRISTIAN
-119.3960602,36.5370376,BUDDHIST
-119.0661898,36.1463876,CHRISTIAN
-119.3380828,36.2144439,CHRISTIAN
-119.0543041,36.0800423,CHRISTIAN
-119.3621327,36.3132873,CHRISTIAN
-119.0839378,36.203803,CHRISTIAN
-119.2920715,36.346661,CHRISTIAN
-119.3507124,36.2961011,CHRISTIAN
-120.2916447,37.9816055,CHRISTIAN
-119.0527918,36.0977625,CHRISTIAN
-119.4228094,36.3486321,CHRISTIAN
-115.1612007,36.1650232,CHRISTIAN
-115.1978198,36.1266488,BUDDHIST
-115.0188011,36.0642225,CHRISTIAN
-119.7902211,39.5063774,CHRISTIAN
-119.5820757,36.7129817,CHRISTIAN
-120.8343691,38.1925767,CHRISTIAN
-120.3579471,38.2551439,CHRISTIAN
-111.8577907,40.7452748,CHRISTIAN
-119.7262002,36.9131202,CHRISTIAN
-119.7459493,36.8509617,MUSLIM
-119.7342814,36.8509522,CHRISTIAN
-119.7533405,36.84166,CHRISTIAN
-119.7278524,36.8910827,CHRISTIAN
-120.7636701,38.3436914,CHRISTIAN
-120.9327584,38.6663199,CHRISTIAN
-120.8810627,38.675857,CHRISTIAN
-119.7429784,36.780139,CHRISTIAN
-119.7980447,36.7071754,CHRISTIAN
-119.7971986,36.730411,CHRISTIAN
-120.8345763,38.7377205,CHRISTIAN
-119.6116773,36.5693254,CHRISTIAN
-119.4570122,36.6107739,CHRISTIAN
-119.7060797,36.8227664,CHRISTIAN
-119.7818599,36.8295242,CHRISTIAN
-119.732719,36.7972411,CHRISTIAN
-119.7931946,36.7420926,CHRISTIAN
-119.7984271,36.7283876,CHRISTIAN
-119.7730292,36.7981969,CHRISTIAN
-119.4685312,37.0401998,CHRISTIAN
-119.7766066,36.8245549,CHRISTIAN
-121.0063413,38.6743266,CHRISTIAN
-119.67568,36.8347018,CHRISTIAN
-119.781709,36.8160916,CHRISTIAN
-120.5455174,38.0747107,CHRISTIAN
-119.4701921,37.0894879,CHRISTIAN
-119.7772079,36.876373,CHRISTIAN
-119.7956986,36.7384687,CHRISTIAN
-119.7546923,36.7462361,CHRISTIAN
-119.0310423,35.4199459,CHRISTIAN
-120.3576703,36.1402524,CHRISTIAN
-119.7042035,36.8256169,CHRISTIAN
-119.7541093,36.7737485,CHRISTIAN
-119.6140265,36.5654668,CHRISTIAN
-121.4103494,38.5947712,CHRISTIAN
-121.361088,38.6500215,HINDU
-121.1361356,37.7371289,CHRISTIAN
-121.2215556,37.9613958,CHRISTIAN
-112.0234465,41.0887915,CHRISTIAN
-121.3190269,37.9843612,MUSLIM
-121.2158443,37.8063282,CHRISTIAN
-111.6486242,35.2008431,CHRISTIAN
-119.1563136,35.3541098,CHRISTIAN
-119.0767134,35.3169361,CHRISTIAN
-119.0832379,35.3548015,CHRISTIAN
-119.2739514,35.4995481,CHRISTIAN
-118.9988423,35.3979001,CHRISTIAN
-118.9637232,35.3551248,CHRISTIAN
-118.9946974,35.3372877,CHRISTIAN
-119.0573782,35.3287733,CHRISTIAN
-118.9973779,35.3680715,CHRISTIAN
-119.0206767,35.3659923,CHRISTIAN
-119.6412327,36.3276192,BUDDHIST
-119.6477645,36.3512476,CHRISTIAN
-119.6989284,36.3402931,CHRISTIAN
-119.7967598,36.2989318,CHRISTIAN
-120.6582939,40.4296357,CHRISTIAN
-119.009231,35.3687483,CHRISTIAN
-118.9898874,35.3842356,CHRISTIAN
-119.0640227,35.4130582,CHRISTIAN
-117.6500237,35.0027732,CHRISTIAN
-120.1298955,36.0022517,CHRISTIAN
-119.2391152,35.7897457,CHRISTIAN
-119.0735892,35.4036927,CHRISTIAN
-119.1267654,35.3136579,CHRISTIAN
-118.9772178,35.3841758,CHRISTIAN
-119.1089768,35.3780997,BUDDHIST
-118.2847313,35.1548655,BUDDHIST
-119.021517,35.4153771,CHRISTIAN
-117.9461389,35.1190522,CHRISTIAN
-118.9283247,35.3954945,HINDU
-118.9561676,35.4077597,BUDDHIST
-119.0095958,35.2743555,CHRISTIAN
-119.1309552,35.3825305,CHRISTIAN
-118.9867139,35.3980309,CHRISTIAN
-119.029755,35.4160999,CHRISTIAN
-118.965421,35.4102012,CHRISTIAN
-119.0376402,35.4250601,CHRISTIAN
-119.0573295,35.3090445,CHRISTIAN
-118.9127735,35.3428098,CHRISTIAN
-119.2571176,35.7766609,BUDDHIST
-119.6443147,36.3216298,CHRISTIAN
-120.6605261,40.4175608,CHRISTIAN
-119.5747669,36.66354,CHRISTIAN
-119.7371332,36.7109113,CHRISTIAN
-119.8007929,36.7230584,CHRISTIAN
-119.7824872,36.7405905,CHRISTIAN
-118.475822,35.6273953,CHRISTIAN
-119.2763742,35.5100748,CHRISTIAN
-118.9978347,35.3024171,BUDDHIST
-121.2625862,37.922934,CHRISTIAN
-121.2575119,37.9692522,CHRISTIAN
-121.2530251,37.9291937,CHRISTIAN
-111.9261598,40.7938816,CHRISTIAN
-115.0381243,36.0805224,CHRISTIAN
-115.2217049,36.1398691,CHRISTIAN
-119.7435513,39.544018,CHRISTIAN
-121.006773,37.6791308,CHRISTIAN
-120.8495737,37.7667577,CHRISTIAN
-121.0053916,37.6824487,CHRISTIAN
-121.0065043,37.636971,CHRISTIAN
-120.7595904,37.6428298,CHRISTIAN
-120.8617254,37.598037,CHRISTIAN
-120.8501255,37.7650556,CHRISTIAN
-120.9312463,37.5865523,CHRISTIAN
-120.9673271,37.6397311,CHRISTIAN
-121.1327884,38.6648751,CHRISTIAN
-120.9568592,37.6884743,CHRISTIAN
-120.9888636,37.663897,CHRISTIAN
-121.2604087,38.0255164,CHRISTIAN
-120.9880742,37.6098651,CHRISTIAN
-120.9209201,37.6769756,CHRISTIAN
-121.0414369,37.6534788,CHRISTIAN
-121.0414369,37.6534788,BUDDHIST
-120.9785442,37.6682714,CHRISTIAN
-121.0400283,37.7021048,CHRISTIAN
-120.8378971,37.4988594,CHRISTIAN
-120.9988593,37.6677595,CHRISTIAN
-121.0106029,37.6973776,CHRISTIAN
-116.3607384,43.6206996,CHRISTIAN
-121.0824789,35.9350846,BUDDHIST
-115.093787,36.1005166,CHRISTIAN
-120.6732497,35.4628953,CHRISTIAN
-120.7067652,35.186125,BUDDHIST
-114.962893,36.0112194,CHRISTIAN
-119.7997612,36.8152922,CHRISTIAN
-120.6807852,35.2932125,BUDDHIST
-120.9415932,37.584391,CHRISTIAN
-120.5459723,37.3446084,CHRISTIAN
-119.5294404,36.6090705,BUDDHIST
-120.5395161,37.32182,MUSLIM
-120.8498291,37.0740589,CHRISTIAN
-120.6083462,37.3516589,CHRISTIAN
-120.6135498,37.3528139,CHRISTIAN
-120.6195338,36.983365,CHRISTIAN
-120.0529237,36.9575313,CHRISTIAN
-120.1666112,37.0174986,CHRISTIAN
-120.0656886,36.9747215,CHRISTIAN
-119.6621355,37.3260009,CHRISTIAN
-120.07175,36.9542457,CHRISTIAN
-119.555445,37.1912167,BUDDHIST
-120.4655683,37.3303392,CHRISTIAN
-120.6007109,37.35388,CHRISTIAN
-121.0176024,39.264048,CHRISTIAN
-121.2428999,36.3170692,CHRISTIAN
-115.0692127,36.047086,CHRISTIAN
-120.2648104,37.1185177,CHRISTIAN
-120.4915249,37.292984,CHRISTIAN
-117.357928,35.7906107,CHRISTIAN
-120.4817151,37.3035518,CHRISTIAN
-120.4820418,37.3042604,CHRISTIAN
-121.0954334,39.0436486,CHRISTIAN
-120.4635499,37.332796,CHRISTIAN
-111.7557081,43.8686338,CHRISTIAN
-121.1132476,39.2323812,CHRISTIAN
-120.9598442,39.2488006,BUDDHIST
-112.4377409,42.868175,BUDDHIST
-115.1455975,36.1474139,CHRISTIAN
-119.744602,37.2006763,BUDDHIST
-116.4318178,43.6100114,CHRISTIAN
-111.9315589,40.7434161,CHRISTIAN
-114.711253,42.9404799,CHRISTIAN
-116.9978879,43.8765216,CHRISTIAN
-112.2306171,44.1741067,CHRISTIAN
-114.2244013,44.5122715,CHRISTIAN
-116.2217052,43.6314926,CHRISTIAN
-116.1985461,43.6214599,CHRISTIAN
-116.3048263,43.6787748,CHRISTIAN
-116.2291722,43.5967297,CHRISTIAN
-112.4523189,42.8960646,CHRISTIAN
-112.4540418,42.8640574,CHRISTIAN
-114.311718,43.5196076,CHRISTIAN
-116.4984284,43.8748728,CHRISTIAN
-112.3256005,43.2096021,CHRISTIAN
-115.680744,43.1326477,CHRISTIAN
-115.6925506,43.1334651,CHRISTIAN
-111.6934993,43.9587287,CHRISTIAN
-116.4140271,43.5044764,CHRISTIAN
-116.2058134,43.6229133,CHRISTIAN
-116.2605203,43.6323365,CHRISTIAN
-116.1248628,43.5575177,CHRISTIAN
-116.2204649,43.6005589,BUDDHIST
-116.2178994,43.6265784,BUDDHIST
-116.2083247,43.6207382,CHRISTIAN
-116.3111217,43.5892449,CHRISTIAN
-116.1927643,43.5799377,CHRISTIAN
-116.3525805,43.6980733,CHRISTIAN
-114.4032219,42.9403405,CHRISTIAN
-116.3257301,43.5458903,CHRISTIAN
-116.3813019,43.5920732,CHRISTIAN
-116.2104695,43.6028834,HINDU
-114.931397,44.2174647,CHRISTIAN
-116.2105887,43.5900488,BUDDHIST
-116.2248465,43.6287499,MUSLIM
-116.2302105,43.6052288,JUDAIC
-121.4256563,38.5668015,MUSLIM
-120.6184208,37.3932685,CHRISTIAN
-119.8523666,36.7722073,CHRISTIAN
-120.4809145,37.293743,CHRISTIAN
-115.2172804,36.1663223,CHRISTIAN
-119.7493893,36.8082742,CHRISTIAN
-118.999214,36.0359157,CHRISTIAN
-111.7083393,40.2420305,CHRISTIAN
-111.8603867,40.697697,CHRISTIAN
-111.677192,40.2369248,CHRISTIAN
-116.2026067,43.6225628,CHRISTIAN
-115.1512695,36.2048456,CHRISTIAN
-115.1227826,36.2070795,CHRISTIAN
-115.0570193,36.1932019,BUDDHIST
-115.2686029,36.0500019,CHRISTIAN
-115.3054332,36.1451139,BUDDHIST
-111.6022443,35.204474,CHRISTIAN
-116.4501785,43.6908292,CHRISTIAN
-119.7404832,39.5942624,CHRISTIAN
-119.7650824,36.850991,CHRISTIAN
-121.263214,38.6595701,CHRISTIAN
-121.271249,38.7374033,CHRISTIAN
-120.9486756,37.6096864,CHRISTIAN
-119.7551773,36.8190656,CHRISTIAN
-115.0776756,36.0295393,CHRISTIAN
-114.9491111,36.0351922,CHRISTIAN
-121.1261488,37.7497501,CHRISTIAN
-120.9838801,37.6883494,CHRISTIAN
-114.9581924,36.0048168,CHRISTIAN
-116.2896879,43.6455094,CHRISTIAN
-119.7824011,39.3861626,CHRISTIAN
-119.0296324,35.4318974,CHRISTIAN
-116.1538944,43.5682005,CHRISTIAN
-116.3007482,43.6815482,CHRISTIAN
-119.8468739,39.6231782,CHRISTIAN
-119.0913556,35.3585086,CHRISTIAN
-119.7824003,39.386164,CHRISTIAN
-115.0944788,36.0116948,CHRISTIAN
-116.2651695,43.6260498,CHRISTIAN
-119.782782,39.481163,CHRISTIAN
-121.3115541,38.0169241,CHRISTIAN
-116.3133874,43.5788554,CHRISTIAN
-119.8813381,39.5338696,CHRISTIAN
-114.9491118,36.0351922,CHRISTIAN
-119.8468739,39.6231736,CHRISTIAN
-116.2747544,43.5709175,CHRISTIAN
-119.7999915,36.8162794,CHRISTIAN
-116.3149502,43.6253695,CHRISTIAN
-119.8468739,39.6231874,CHRISTIAN
-116.1363141,43.5480097,CHRISTIAN
-116.2896897,43.6455136,CHRISTIAN
-116.2009813,43.6497905,CHRISTIAN
-116.2934233,43.5693431,CHRISTIAN
-121.0082452,37.6644483,CHRISTIAN
-116.2949126,43.5514746,CHRISTIAN
-116.3048006,43.6500257,CHRISTIAN
-116.361836,43.6622976,CHRISTIAN
-119.0739211,35.4098531,CHRISTIAN
-118.904798,35.3628249,CHRISTIAN
-121.3706293,38.4663662,CHRISTIAN
-116.3308945,43.634463,CHRISTIAN
-119.0439032,35.3293569,CHRISTIAN
-116.1538968,43.5682049,CHRISTIAN
-116.2949149,43.5514754,CHRISTIAN
-120.9838836,37.6883487,CHRISTIAN
-114.9660507,35.9975993,CHRISTIAN
-115.0683702,36.0574128,CHRISTIAN
-121.3296882,38.557867,CHRISTIAN
-119.8813411,39.5338713,CHRISTIAN
-116.3250274,43.6479582,CHRISTIAN
-114.9636847,36.0332361,CHRISTIAN
-115.1373487,36.1463262,CHRISTIAN
-120.9486723,37.6096884,CHRISTIAN
-120.9254186,37.6786764,CHRISTIAN
-118.9703643,35.3898441,CHRISTIAN
-119.0296288,35.4318973,CHRISTIAN
-121.366108,38.6152279,CHRISTIAN
-119.7827835,39.4811623,CHRISTIAN
-118.9703659,35.3898459,CHRISTIAN
-116.3323615,43.5617416,CHRISTIAN
-119.8475528,39.53787,CHRISTIAN
-121.3865881,38.4956877,CHRISTIAN
-116.2896971,43.6455088,CHRISTIAN
-114.9636799,36.0332356,CHRISTIAN
-121.399761,38.5881779,CHRISTIAN
-121.366108,38.6152333,CHRISTIAN
-121.3115563,38.0169239,CHRISTIAN
-116.3007599,43.6815458,CHRISTIAN
-119.7629196,36.8441088,CHRISTIAN
-119.8475556,39.5378689,CHRISTIAN
-118.9546729,44.4161732,CHRISTIAN
-119.8475556,39.5378689,CHRISTIAN
-119.8256405,39.5032223,CHRISTIAN
-114.9873028,36.0148266,CHRISTIAN
-118.9309125,35.4032958,CHRISTIAN
-119.8218781,39.5407992,CHRISTIAN
-119.0913556,35.3585077,CHRISTIAN
-119.1128298,35.3358292,CHRISTIAN
-119.8256444,39.5032364,CHRISTIAN
-119.0289577,35.3602285,CHRISTIAN
-121.3326125,38.6665205,CHRISTIAN
-121.3326058,38.6665165,CHRISTIAN
-119.6700277,36.7291856,CHRISTIAN
-119.8032859,36.7670129,CHRISTIAN
-116.325025,43.6479602,CHRISTIAN
-121.3706293,38.4663662,CHRISTIAN
-115.0683777,36.0574125,CHRISTIAN
-119.1128275,35.3358267,CHRISTIAN
-116.3047968,43.6500232,CHRISTIAN
-116.2747544,43.5709175,CHRISTIAN
-116.3618354,43.6622984,CHRISTIAN
-119.7629202,36.8441082,CHRISTIAN
-119.0739211,35.409858,CHRISTIAN
-115.0510948,36.0580324,CHRISTIAN
144.8122115,13.516733,CHRISTIAN
144.7849885,13.4699843,CHRISTIAN
144.7876602,13.437589,CHRISTIAN
144.7776668,13.4496244,CHRISTIAN
144.7642447,13.4776127,CHRISTIAN
-145.2714593,66.5612468,CHRISTIAN
-166.796321,68.349679,CHRISTIAN
-147.8169414,64.8772814,CHRISTIAN
-147.8477296,64.8353175,BUDDHIST
-147.8701969,64.8250376,BUDDHIST
-147.743736,64.8259409,CHRISTIAN
-162.5726622,66.9008136,CHRISTIAN
-147.6910657,64.8492828,CHRISTIAN
-160.0231298,70.6443945,CHRISTIAN
-156.7799506,71.2897578,CHRISTIAN
-147.7796184,64.8197933,CHRISTIAN
-156.7526831,71.3030714,CHRISTIAN
-147.1841949,64.714815,CHRISTIAN
-147.3745609,64.7667335,CHRISTIAN
-147.686188,64.8449788,CHRISTIAN
-147.7364074,64.8990711,CHRISTIAN
-147.7880866,64.8284039,CHRISTIAN
-147.654298,64.9060948,CHRISTIAN
-160.0100948,66.6001417,CHRISTIAN
-147.3241361,64.7774037,CHRISTIAN
-146.927671,64.8774299,CHRISTIAN
-147.5677036,64.8162779,CHRISTIAN
-147.4290847,64.7697825,CHRISTIAN
-163.0157882,69.7472794,CHRISTIAN
-147.334251,64.7509399,CHRISTIAN
-147.7207581,64.8259246,CHRISTIAN
-147.7624561,64.8598613,JUDAIC
-157.8231529,21.2737029,CHRISTIAN
-96.8003311,43.5287333,CHRISTIAN
-149.8449814,61.1976668,CHRISTIAN
-157.8339329,21.2985057,CHRISTIAN
-157.8451672,21.330133,JUDAIC
-170.731937,-14.3375111,CHRISTIAN
-170.5645095,-14.2645296,CHRISTIAN
-158.0392339,21.3377649,BUDDHIST
-145.0941831,61.8070251,CHRISTIAN
-149.9040637,61.1610738,CHRISTIAN
-97.5944929,40.8681137,CHRISTIAN
-158.0101535,21.4408094,CHRISTIAN
-157.8094538,21.3115882,CHRISTIAN
-157.8886879,21.3271544,CHRISTIAN
-157.8587103,21.3229468,BUDDHIST
-157.8610684,21.3242536,CHRISTIAN
-157.8474631,21.319297,CHRISTIAN
-155.7687228,20.2240965,BUDDHIST
-157.8324283,21.2973538,CHRISTIAN
-157.8478498,21.3273567,BUDDHIST
-157.8587009,21.3034105,CHRISTIAN
-157.8380872,21.3379969,BUDDHIST
-155.4701044,20.0780636,BUDDHIST
-155.9311524,19.5450885,BUDDHIST
-155.0891051,19.7286352,CHRISTIAN
-155.1186641,19.7184573,BUDDHIST
-155.9578808,19.6037953,JUDAIC
-155.3730968,20.0411058,BUDDHIST
-158.0202333,21.3217707,CHRISTIAN
-159.3572424,22.1036216,BUDDHIST
-159.5938056,21.9076382,BUDDHIST
-155.3720722,20.040385,BUDDHIST
-149.8930168,61.1552612,BUDDHIST
-157.8606794,21.3457979,CHRISTIAN
-157.9025041,21.335866,CHRISTIAN
-157.8019887,21.281985,CHRISTIAN
-157.9364178,21.3414611,CHRISTIAN
-157.813601,21.3020369,CHRISTIAN
-157.8309683,21.3016146,CHRISTIAN
-156.3506335,20.8324319,BUDDHIST
-149.8153314,61.630854,CHRISTIAN
-156.4997434,20.8909423,BUDDHIST
-159.6644876,21.9586445,BUDDHIST
-159.4624376,21.9050655,BUDDHIST
-157.0207925,21.0919822,BUDDHIST
-156.3791689,20.914686,BUDDHIST
-156.6770974,20.8734088,BUDDHIST
-156.5014845,20.8905086,BUDDHIST
-156.6813599,20.8936555,CHRISTIAN
-156.4682753,20.8873472,CHRISTIAN
-159.3928675,22.0577479,HINDU
-159.3928674,22.0577467,HINDU
-157.7547877,21.2969215,BUDDHIST
-157.9290379,21.3783308,BUDDHIST
-155.0872183,19.7228767,BUDDHIST
-157.8822737,21.3305419,CHRISTIAN
-156.3780906,20.9192535,BUDDHIST
-159.3655266,21.9902838,BUDDHIST
-156.3768552,20.693937,BUDDHIST
-156.3153433,20.8734319,BUDDHIST
-158.0168543,21.480527,CHRISTIAN
-155.4683854,19.267293,BUDDHIST
-149.7598989,61.1964934,CHRISTIAN
-157.9473858,21.3998818,CHRISTIAN
-97.7813309,42.3512576,CHRISTIAN
-155.9488289,19.6173488,BUDDHIST
-158.0366001,21.4939802,CHRISTIAN
-97.0923072,40.9155771,CHRISTIAN
-157.8348303,21.3054495,CHRISTIAN
-157.8793666,21.3245878,CHRISTIAN
-157.9304107,21.3381232,CHRISTIAN
-149.9479851,61.1839998,CHRISTIAN
-149.939738,61.1515122,CHRISTIAN
-149.8447142,61.1981526,CHRISTIAN
-157.8550667,21.3283835,CHRISTIAN
-149.9397385,61.1515134,CHRISTIAN
-149.764433,61.2002521,CHRISTIAN
-149.94799,61.1839999,CHRISTIAN
-157.8361252,21.2997503,CHRISTIAN
-149.9479912,61.1840002,CHRISTIAN
-149.8447087,61.1981523,CHRISTIAN
-158.0782166,21.3380354,CHRISTIAN
-157.7839299,21.2798488,CHRISTIAN
-149.8447129,61.1981527,CHRISTIAN
-149.7644322,61.2002485,CHRISTIAN
-157.7839421,21.2798527,CHRISTIAN
-157.855069,21.3283854,CHRISTIAN
-157.836121,21.2997484,CHRISTIAN
-149.8447117,61.1981526,CHRISTIAN
-149.9397395,61.1515139,CHRISTIAN
-157.8361247,21.2997495,CHRISTIAN
-149.7644299,61.2002506,CHRISTIAN
-149.9479851,61.1840019,CHRISTIAN
-149.939738,61.1515122,CHRISTIAN
-149.8447131,61.198151,CHRISTIAN
-157.7839251,21.2798522,CHRISTIAN
-157.8750231,21.3324793,CHRISTIAN
-149.7644259,61.2002521,CHRISTIAN
-157.8750149,21.3324679,CHRISTIAN
-157.8750248,21.3324775,CHRISTIAN
-157.9705977,21.3909307,BUDDHIST
-157.9622901,21.3999413,CHRISTIAN
-158.0183691,21.4763604,CHRISTIAN
-158.0271162,21.4454596,CHRISTIAN
-158.1449968,21.4164558,BUDDHIST
-149.7456133,61.220115,CHRISTIAN
-149.892938,61.2150099,CHRISTIAN
-157.7538436,21.3839177,CHRISTIAN
-157.806572,21.404095,CHRISTIAN
-157.8469312,21.3260926,CHRISTIAN
-157.7642288,21.3752073,CHRISTIAN
-157.8549045,21.3184088,BUDDHIST
-157.8651661,21.3303486,BUDDHIST
-157.865679,21.3309225,CHRISTIAN
-157.7812827,21.3096701,BUDDHIST
-157.844733,21.3313014,BUDDHIST
-157.8288084,21.294718,CHRISTIAN
-157.8562966,21.3107953,CHRISTIAN
-157.8809591,21.3344201,CHRISTIAN
-157.8408491,21.297831,BUDDHIST
-157.8508073,21.3229776,CHRISTIAN
-157.7984683,21.2807393,CHRISTIAN
-157.823036,21.2912986,BUDDHIST
-157.7519587,21.2786306,CHRISTIAN
-157.8210571,21.301416,CHRISTIAN
-157.8810473,21.3376793,CHRISTIAN
-157.8607259,21.3233237,CHRISTIAN
-157.8578121,21.3043615,CHRISTIAN
-157.8509396,21.322394,BUDDHIST
-157.7039666,21.2760633,CHRISTIAN
-157.8467596,21.3012991,CHRISTIAN
-157.8260575,21.3474371,BUDDHIST
-157.8346838,21.3033004,CHRISTIAN
-157.8608978,21.314246,BUDDHIST
-157.8082207,21.3162857,CHRISTIAN
-149.2564008,61.5744021,CHRISTIAN
-158.0173002,21.3846653,BUDDHIST
-158.0003931,21.3936455,CHRISTIAN
-158.0039393,21.5103004,BUDDHIST
-157.9332988,21.3397054,CHRISTIAN
-157.8661906,21.3211029,CHRISTIAN
-157.8379846,21.3367193,BUDDHIST
-158.2002188,21.4570284,CHRISTIAN
-157.8421589,21.3315746,CHRISTIAN
-157.838971,21.4574979,CHRISTIAN
-157.8521249,21.3160981,BUDDHIST
-157.7904323,21.2761435,CHRISTIAN
-157.8140828,21.2772338,CHRISTIAN
-157.781059,21.2789387,CHRISTIAN
-157.9323712,21.378523,BUDDHIST
-157.8055718,21.285351,CHRISTIAN
-157.8477862,21.3184436,CHRISTIAN
-158.0394532,21.3375916,CHRISTIAN
-158.1062969,21.5801202,BUDDHIST
-157.7955547,21.2929042,CHRISTIAN
-158.0280992,21.4983449,CHRISTIAN
-157.8414385,21.3332705,CHRISTIAN
-157.843224,21.3640643,BUDDHIST
-157.8444099,21.3032821,CHRISTIAN
-149.8035724,61.2137223,CHRISTIAN
-98.1597414,41.0256325,CHRISTIAN
-157.7292293,21.2831162,CHRISTIAN
-157.8394319,21.2938533,CHRISTIAN
-96.8289565,43.5278601,CHRISTIAN
-149.7703416,61.1224615,CHRISTIAN
-99.1119952,40.7142415,CHRISTIAN
-149.7902688,61.5569822,CHRISTIAN
-157.7937854,21.3743525,CHRISTIAN
-98.8512014,43.3854489,CHRISTIAN
-98.0305282,43.7043761,CHRISTIAN
-158.0753579,21.3158066,CHRISTIAN
-157.9139661,21.3462219,CHRISTIAN
-149.8597601,61.1958233,CHRISTIAN
-96.8951251,43.3550019,CHRISTIAN
-157.8395205,21.29012,JUDAIC
-99.2985754,41.2212715,CHRISTIAN
-97.1098794,44.0053403,CHRISTIAN
-96.7940614,43.5145242,CHRISTIAN
-149.8277221,61.1089189,CHRISTIAN
-98.4036487,43.4254421,CHRISTIAN
-149.5829273,61.3210814,CHRISTIAN
-151.0631208,60.4874872,CHRISTIAN
-132.3778108,56.4681341,CHRISTIAN
-99.8631033,43.3742285,CHRISTIAN
-96.9570467,40.624554,CHRISTIAN
-149.1161497,61.6031949,CHRISTIAN
-99.0728342,40.7102313,BUDDHIST
-98.2075796,44.3412942,CHRISTIAN
-132.9470524,56.8118867,CHRISTIAN
-149.8201298,61.2247891,BUDDHIST
-152.5160057,57.9192284,CHRISTIAN
-98.2203123,44.3500421,CHRISTIAN
-149.8652176,61.1478504,CHRISTIAN
-99.2890109,43.1817147,CHRISTIAN
-100.319327,44.3652936,CHRISTIAN
-151.2284446,60.5597286,CHRISTIAN
-97.1129332,44.0063887,CHRISTIAN
-151.6681065,60.0407151,CHRISTIAN
-100.3495761,44.3772767,CHRISTIAN
-149.762861,61.2050757,BUDDHIST
-98.6069324,43.4274321,CHRISTIAN
-100.3494002,44.3627432,CHRISTIAN
-99.641944,41.4014577,CHRISTIAN
-97.3940268,42.872756,CHRISTIAN
-134.4053447,58.3000188,BUDDHIST
-134.6417271,58.3549292,BUDDHIST
-134.5656702,58.384579,CHRISTIAN
-131.687407,55.3603056,CHRISTIAN
-98.5252367,43.4311781,CHRISTIAN
-152.3859101,57.7935151,CHRISTIAN
-97.4105229,42.8797433,CHRISTIAN
-149.4619182,61.3969658,CHRISTIAN
-96.9262031,44.3206177,CHRISTIAN
-157.8415369,21.3325054,BUDDHIST
-98.3927971,40.5881303,CHRISTIAN
-149.8481717,61.1596505,CHRISTIAN
-149.734355,61.2191093,CHRISTIAN
-149.5382771,61.3110437,CHRISTIAN
-149.8881448,61.1994982,BUDDHIST
-158.7249733,64.324325,CHRISTIAN
-146.2196643,61.101526,CHRISTIAN
-100.194411,41.4264974,CHRISTIAN
-149.8921528,61.1977724,HINDU
-149.8288658,61.2090851,CHRISTIAN
-135.32393,57.0516955,CHRISTIAN
-149.8983579,61.2007329,CHRISTIAN
-96.9637473,43.4170894,CHRISTIAN
-99.4327486,43.2296098,CHRISTIAN
-149.8623321,61.2094738,CHRISTIAN
-149.4341866,61.408075,CHRISTIAN
-158.554092,59.0470293,CHRISTIAN
-100.3488078,44.3684926,CHRISTIAN
-97.1804954,43.1261768,CHRISTIAN
-97.3924773,42.8700577,CHRISTIAN
-99.456865,40.1287433,CHRISTIAN
-100.0843648,43.4392972,CHRISTIAN
-149.9468799,61.1371231,CHRISTIAN
-157.8445281,21.3306855,JUDAIC
-149.8964637,61.1739481,CHRISTIAN
-156.4554654,20.7663406,JUDAIC
-149.8599483,61.1971252,JUDAIC
-151.1540918,60.4619689,JUDAIC
-149.3994342,60.1765924,CHRISTIAN
-155.9665273,19.5784047,JUDAIC
-97.577114,40.8718929,CHRISTIAN
-152.4019756,57.7889211,CHRISTIAN
-151.519403,59.6508497,CHRISTIAN
-149.0386379,61.5333356,CHRISTIAN
-149.1982751,61.6001226,CHRISTIAN
-97.5950243,40.8694327,CHRISTIAN
-149.5548637,61.543142,CHRISTIAN
-149.8665345,61.2022751,CHRISTIAN
-149.8182922,61.2092172,CHRISTIAN
-97.3942512,42.8695255,CHRISTIAN
-100.3474216,44.3684601,CHRISTIAN
-97.5762665,43.2439,CHRISTIAN
-159.3190674,22.0751454,BUDDHIST
-158.0576818,21.3323746,CHRISTIAN
-145.7589279,60.5427214,CHRISTIAN
-149.9154897,61.1357508,CHRISTIAN
-149.824401,61.2058786,CHRISTIAN
-149.9528666,61.1471049,CHRISTIAN
-149.944077,61.1823759,CHRISTIAN
-161.7696988,60.7907212,CHRISTIAN
-149.8981624,61.2172726,CHRISTIAN
-149.9042766,61.2124153,CHRISTIAN
-149.8013388,61.2273235,CHRISTIAN
-149.8912352,61.1747024,CHRISTIAN
-134.4995116,58.3569908,CHRISTIAN
-149.8390121,61.1799416,CHRISTIAN
-157.7488844,21.4236623,BUDDHIST
-98.0287832,43.713014,CHRISTIAN
-149.7398314,61.196407,JUDAIC
